game_date,game_id,player,team,opp,is_home,market_type,stat,threshold,yes_ask,model_prob,pred_stat,lineup_adj,edge,direction,kelly,rest_days,opp_def_l10,game_in_series,ticker,run_date,actual_stat,hit,model_correct
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,COMBO,DD,0.0,0.23,0.113,12p/8r/1a,0.0,0.117,NO,0.25,2.0,109.6,7,KXNBA2D-26MAY03TORCLE-CLEJALLEN31,2026-05-03,,,
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,COMBO,DD,0.0,0.23,0.113,12p/8r/1a,0.0,0.117,NO,0.25,2.0,109.6,7,KXNBA2D-26MAY03TORCLE-CLEJALLEN31,2026-05-03,,,
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,COMBO,DD,0.0,0.23,0.113,12p/8r/1a,0.0,0.117,NO,0.25,2.0,109.6,7,KXNBA2D-26MAY03TORCLE-CLEJALLEN31,2026-05-03,,,
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,10.0,0.61,0.615,11.7,0.0,0.005,YES,0.007,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,10.0,0.61,0.816,15.2,3.51,0.206,YES,0.25,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,10.0,0.61,0.615,11.7,0.0,0.005,YES,0.007,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,10.0,0.61,0.615,11.7,0.0,0.005,YES,0.007,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,10.0,0.61,0.615,11.7,0.0,0.005,YES,0.007,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,15.0,0.26,0.285,11.7,0.0,0.025,YES,0.0169,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-15,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,15.0,0.27,0.515,15.2,3.51,0.245,YES,0.1677,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-15,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,15.0,0.26,0.285,11.7,0.0,0.025,YES,0.0169,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-15,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,15.0,0.26,0.285,11.7,0.0,0.025,YES,0.0169,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-15,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,15.0,0.26,0.285,11.7,0.0,0.025,YES,0.0169,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-15,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,20.0,0.09,0.076,11.7,0.0,0.014,NO,0.0753,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-20,2026-05-03,22.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,20.0,0.09,0.205,15.2,3.51,0.115,YES,0.0631,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-20,2026-05-03,22.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,20.0,0.09,0.076,11.7,0.0,0.014,NO,0.0753,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-20,2026-05-03,22.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,20.0,0.09,0.076,11.7,0.0,0.014,NO,0.0753,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-20,2026-05-03,22.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,20.0,0.09,0.076,11.7,0.0,0.014,NO,0.0753,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-20,2026-05-03,22.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,25.0,0.04,0.011,11.7,0.0,0.029,NO,0.25,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-25,2026-05-03,22.0,0,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,25.0,0.04,0.046,15.2,3.51,0.006,YES,0.0031,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-25,2026-05-03,22.0,0,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,25.0,0.04,0.011,11.7,0.0,0.029,NO,0.25,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-25,2026-05-03,22.0,0,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,25.0,0.04,0.011,11.7,0.0,0.029,NO,0.25,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-25,2026-05-03,22.0,0,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,PTS,25.0,0.07,0.011,11.7,0.0,0.059,NO,0.25,2.0,109.6,7,KXNBAPTS-26MAY03TORCLE-CLEJALLEN31-25,2026-05-03,22.0,0,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,6.0,0.75,0.771,7.8,0.0,0.021,YES,0.0419,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-6,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,6.0,0.77,0.956,10.2,2.34,0.186,YES,0.25,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-6,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,6.0,0.77,0.771,7.8,0.0,0.001,YES,0.0021,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-6,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,6.0,0.77,0.771,7.8,0.0,0.001,YES,0.0021,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-6,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,6.0,0.76,0.771,7.8,0.0,0.011,YES,0.0229,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-6,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,8.0,0.52,0.469,7.8,0.0,0.051,NO,0.0494,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-8,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,8.0,0.52,0.811,10.2,2.34,0.291,YES,0.25,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-8,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,8.0,0.52,0.469,7.8,0.0,0.051,NO,0.0494,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-8,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,8.0,0.52,0.469,7.8,0.0,0.051,NO,0.0494,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-8,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,8.0,0.52,0.469,7.8,0.0,0.051,NO,0.0494,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-8,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,9.0,0.41,0.312,7.8,0.0,0.098,NO,0.1191,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-9,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,9.0,0.41,0.682,10.2,2.34,0.272,YES,0.2302,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-9,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,9.0,0.41,0.312,7.8,0.0,0.098,NO,0.1191,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-9,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,9.0,0.41,0.312,7.8,0.0,0.098,NO,0.1191,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-9,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,9.0,0.41,0.312,7.8,0.0,0.098,NO,0.1191,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-9,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,10.0,0.32,0.184,7.8,0.0,0.136,NO,0.2122,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,10.0,0.33,0.525,10.2,2.34,0.195,YES,0.1453,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,10.0,0.33,0.184,7.8,0.0,0.146,NO,0.2209,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,10.0,0.33,0.184,7.8,0.0,0.146,NO,0.2209,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,10.0,0.33,0.184,7.8,0.0,0.146,NO,0.2209,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-10,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,12.0,0.15,0.043,7.8,0.0,0.107,NO,0.25,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-12,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,12.0,0.15,0.224,10.2,2.34,0.074,YES,0.0435,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-12,2026-05-03,19.0,1,1
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,12.0,0.15,0.043,7.8,0.0,0.107,NO,0.25,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-12,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,12.0,0.15,0.043,7.8,0.0,0.107,NO,0.25,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-12,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jarrett Allen,CLE,TOR,1,PROP,REB,12.0,0.15,0.043,7.8,0.0,0.107,NO,0.25,2.0,109.6,7,KXNBAREB-26MAY03TORCLE-CLEJALLEN31-12,2026-05-03,19.0,1,0
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,1.0,0.7,0.57,1.2,0.0,0.13,NO,0.0929,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-1,2026-05-03,1.0,1,0
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,1.0,0.69,0.57,1.2,0.0,0.12,NO,0.087,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-1,2026-05-03,1.0,1,0
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,1.0,0.69,0.57,1.2,0.0,0.12,NO,0.087,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-1,2026-05-03,1.0,1,0
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,1.0,0.69,0.57,1.2,0.0,0.12,NO,0.087,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-1,2026-05-03,1.0,1,0
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,1.0,0.68,0.57,1.2,0.0,0.11,NO,0.0809,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-1,2026-05-03,1.0,1,0
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,2.0,0.36,0.261,1.2,0.0,0.099,NO,0.1374,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,2.0,0.36,0.261,1.2,0.0,0.099,NO,0.1374,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,2.0,0.36,0.261,1.2,0.0,0.099,NO,0.1374,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,2.0,0.36,0.261,1.2,0.0,0.099,NO,0.1374,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,2.0,0.35,0.261,1.2,0.0,0.089,NO,0.127,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,3.0,0.16,0.073,1.2,0.0,0.087,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,3.0,0.16,0.073,1.2,0.0,0.087,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,3.0,0.16,0.073,1.2,0.0,0.087,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,3.0,0.16,0.073,1.2,0.0,0.087,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,3.0,0.16,0.073,1.2,0.0,0.087,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,4.0,0.07,0.012,1.2,0.0,0.058,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-4,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,4.0,0.07,0.012,1.2,0.0,0.058,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-4,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,4.0,0.08,0.012,1.2,0.0,0.068,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-4,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,4.0,0.08,0.012,1.2,0.0,0.068,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-4,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,4.0,0.08,0.012,1.2,0.0,0.068,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-4,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,5.0,0.04,0.001,1.2,0.0,0.039,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-5,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,5.0,0.04,0.001,1.2,0.0,0.039,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-5,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,5.0,0.04,0.001,1.2,0.0,0.039,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-5,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,5.0,0.04,0.001,1.2,0.0,0.039,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-5,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Jaylon Tyson,CLE,TOR,1,PROP,FG3M,5.0,0.04,0.001,1.2,0.0,0.039,NO,0.25,2.0,109.6,7,KXNBA3PT-26MAY03TORCLE-CLEJTYSON20-5,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,2.0,0.91,0.837,3.7,0.0,0.073,NO,0.04,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,6.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,2.0,0.91,0.948,4.8,1.11,0.038,YES,0.2127,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,2.0,0.91,0.948,4.8,1.11,0.038,YES,0.2127,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,2.0,0.91,0.948,4.8,1.11,0.038,YES,0.2127,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,2.0,0.91,0.948,4.8,1.11,0.038,YES,0.2127,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,4.0,0.56,0.427,3.7,0.0,0.133,NO,0.1189,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,6.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,4.0,0.57,0.678,4.8,1.11,0.108,YES,0.125,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,4.0,0.57,0.678,4.8,1.11,0.108,YES,0.125,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,4.0,0.57,0.678,4.8,1.11,0.108,YES,0.125,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,4.0,0.57,0.678,4.8,1.11,0.108,YES,0.125,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,6.0,0.23,0.088,3.7,0.0,0.142,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,6.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,6.0,0.22,0.24,4.8,1.11,0.02,YES,0.0127,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,6.0,0.22,0.24,4.8,1.11,0.02,YES,0.0127,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,6.0,0.22,0.24,4.8,1.11,0.02,YES,0.0127,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,6.0,0.22,0.24,4.8,1.11,0.02,YES,0.0127,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,8.0,0.06,0.006,3.7,0.0,0.054,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,8.0,0.06,0.03,4.8,1.11,0.03,NO,0.2464,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,8.0,0.06,0.03,4.8,1.11,0.03,NO,0.2464,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,8.0,0.06,0.03,4.8,1.11,0.03,NO,0.2464,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,8.0,0.07,0.03,4.8,1.11,0.04,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,10.0,0.05,0.0,3.7,0.0,0.05,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,10.0,0.06,0.001,4.8,1.11,0.059,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,10.0,0.06,0.001,4.8,1.11,0.059,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,10.0,0.06,0.001,4.8,1.11,0.059,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,AST,10.0,0.06,0.001,4.8,1.11,0.059,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,COMBO,DD,0.0,0.14,0.258,31p/8r/5a,0.0,0.118,YES,0.0683,2.0,114.8,7,KXNBA2D-26MAY03TORCLE-TORRBARRETT9,2026-05-03,,,
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,COMBO,DD,0.0,0.14,0.258,31p/8r/5a,0.0,0.118,YES,0.0683,2.0,114.8,7,KXNBA2D-26MAY03TORCLE-TORRBARRETT9,2026-05-03,,,
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,COMBO,DD,0.0,0.14,0.258,31p/8r/5a,0.0,0.118,YES,0.0683,2.0,114.8,7,KXNBA2D-26MAY03TORCLE-TORRBARRETT9,2026-05-03,,,
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,COMBO,DD,0.0,0.14,0.258,31p/8r/5a,0.0,0.118,YES,0.0683,2.0,114.8,7,KXNBA2D-26MAY03TORCLE-TORRBARRETT9,2026-05-03,,,
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,20.0,0.72,0.705,23.1,0.0,0.015,NO,0.0102,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-20,2026-05-03,23.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,20.0,0.72,0.959,30.1,6.94,0.239,YES,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-20,2026-05-03,23.0,1,1
